landslide_id,event_date,fiscal_period,state_code,district_id,district_name,segment_id,highway_code,latitude,longitude,landslide_type,trigger,material,lithology,land_use,volume_m3,runout_distance_m,slope_angle_deg,elevation_m,rainfall_72h_mm,fatalities,injuries,houses_damaged,road_blocked,blockage_duration_hours,severity,source
LS-00554,2017-06-03,2017-18,AR,D-AR-03,West Kameng,SEG-0063,NH-13-W,27.15777,92.51789,rockfall,rainfall,rock,quartzite,settlement,147985,274,29.5,2415,207.2,0,1,14,True,632.6,major,NDMA
LS-00555,2018-07-08,2017-18,AR,D-AR-03,West Kameng,SEG-0063,NH-13-W,27.09215,92.56068,rockfall,rainfall,rock,phyllite,barren,16777,104,22.4,2415,425.3,0,0,3,False,0.0,moderate,PWD-field
LS-00556,2018-05-17,2017-18,SK,D-SK-01,Gangtok,SEG-0052,NH-510,27.30769,88.56425,debris_flow,rainfall,debris,quartzite,barren,447,10,49.3,1662,334.5,0,0,6,True,2.3,minor,GSI-NLSM
LS-00557,2018-09-22,2017-18,MN,D-MN-01,Imphal West,SEG-0032,NH-2-S,24.99818,94.2857,rockfall,rainfall,rock,sandstone_shale,settlement,934,20,50.4,1224,504.3,0,0,2,False,0.0,minor,SDMA
LS-00558,2017-05-13,2017-18,AS,D-AS-09,Sonitpur,SEG-0062,NH-13-W,26.72255,92.75774,debris_flow,rainfall,debris,sandstone_shale,jhum_cultivation,1191,27,34.0,1247,259.5,0,0,2,True,1.1,minor,NDMA
LS-00559,2018-06-16,2017-18,AS,D-AS-01,Kamrup Metropolitan,SEG-0012,NH-6,26.01073,91.81506,rockfall,rainfall,rock,quartzite,jhum_cultivation,53657,224,31.5,775,373.8,0,2,13,False,0.0,major,SDMA
LS-00560,2017-08-14,2017-18,AR,D-AR-09,Dibang Valley,SEG-0066,NH-315,28.06442,95.94242,rockfall,rainfall,rock,sandstone_shale,jhum_cultivation,587,33,55.3,1099,161.7,0,0,2,True,5.2,minor,PWD-field
LS-00561,2018-07-28,2017-18,AR,D-AR-04,Lower Subansiri,SEG-0059,NH-13,27.58967,93.86835,rockfall,rainfall,rock,quartzite,settlement,1197,37,49.8,1092,197.2,0,0,3,False,0.0,minor,NDMA
LS-00562,2017-05-19,2017-18,ML,D-ML-03,West Garo Hills,SEG-0019,NH-27-SPUR,25.49837,90.49974,debris_flow,rainfall,debris,sandstone_shale,jhum_cultivation,8395,93,24.9,337,661.6,0,0,4,True,8.3,moderate,PWD-field
LS-00563,2018-07-01,2017-18,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.51998,88.54327,rockfall,rainfall,rock,phyllite,barren,1004,18,37.5,1250,152.2,0,0,1,False,0.0,minor,GSI-NLSM
LS-00564,2018-07-09,2017-18,SK,D-SK-03,Namchi,SEG-0054,NH-510,27.22513,88.31835,earth_flow,rainfall,earth,schist,settlement,21294,60,35.2,1727,582.0,0,0,3,True,34.9,moderate,PWD-field
LS-00565,2017-01-14,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.55341,91.94231,rockfall,rainfall,rock,schist,forest,5137,30,21.1,1438,183.7,0,0,2,True,14.8,moderate,SDMA
LS-00566,2017-05-16,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.49415,92.11744,earth_flow,anthropogenic_cut,earth,schist,barren,792,36,32.3,1438,113.5,0,0,0,False,0.0,minor,SDMA
LS-00567,2018-07-22,2017-18,MZ,D-MZ-01,Aizawl,SEG-0037,NH-302,23.52189,93.21095,translational_slide,anthropogenic_cut,rock,quartzite,barren,480,15,38.1,1405,17.9,9,18,4,True,8.7,catastrophic,NDMA
LS-00568,2017-04-27,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.56243,91.93691,translational_slide,anthropogenic_cut,rock,phyllite,settlement,190,23,30.6,1438,82.3,0,0,0,False,0.0,minor,PWD-field
LS-00569,2018-05-28,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.63769,91.90047,translational_slide,rainfall,rock,quartzite,forest,4183,64,49.4,1496,927.3,0,0,3,False,0.0,moderate,PWD-field
LS-00570,2018-03-24,2017-18,SK,D-SK-03,Namchi,SEG-0054,NH-510,27.19875,88.31875,rotational_slide,rainfall,earth,phyllite,settlement,594,27,36.8,1727,228.5,0,0,2,True,1.0,minor,PWD-field
LS-00571,2017-08-04,2017-18,SK,D-SK-03,Namchi,SEG-0053,NH-510,27.13196,88.33167,debris_flow,rainfall,debris,sandstone_shale,agriculture,361,17,33.7,1675,388.1,0,0,4,False,0.0,minor,GSI-NLSM
LS-00572,2018-05-22,2017-18,NL,D-NL-03,Mokokchung,SEG-0027,NH-29,26.31303,94.65577,translational_slide,toe_erosion,rock,schist,agriculture,808,26,37.4,1348,82.3,0,0,4,False,0.0,minor,PWD-field
LS-00573,2018-09-02,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.81802,91.88479,debris_flow,anthropogenic_cut,debris,schist,barren,4249,35,33.3,1496,83.5,0,0,6,True,9.1,moderate,SDMA
LS-00574,2017-04-03,2017-18,ML,D-ML-02,West Jaintia Hills,SEG-0015,NH-6,25.01297,92.4918,debris_flow,rainfall,debris,schist,settlement,1085,17,32.1,701,438.6,0,0,3,False,0.0,minor,GSI-NLSM
LS-00575,2018-07-13,2017-18,AR,D-AR-06,West Siang,SEG-0061,NH-13,28.09157,95.23594,debris_flow,rainfall,debris,quartzite,jhum_cultivation,5051,39,32.5,386,193.3,0,0,2,True,10.9,moderate,PWD-field
LS-00576,2017-05-17,2017-18,ML,D-ML-02,West Jaintia Hills,SEG-0015,NH-6,25.01884,92.47794,earth_flow,anthropogenic_cut,earth,quartzite,barren,1808,54,41.7,701,101.7,0,0,1,False,0.0,minor,PWD-field
LS-00577,2018-06-22,2017-18,MN,D-MN-05,Senapati,SEG-0024,NH-2,25.11505,93.99329,debris_flow,rainfall,debris,phyllite,settlement,6705,51,26.6,923,483.4,0,0,4,False,0.0,moderate,NDMA
LS-00578,2018-06-14,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.48746,92.10853,debris_flow,rainfall,debris,quartzite,barren,246,8,40.0,1438,531.6,0,0,3,True,1.0,minor,PWD-field
LS-00579,2018-07-17,2017-18,SK,D-SK-01,Gangtok,SEG-0047,NH-10,27.21511,88.508,rockfall,rainfall,rock,schist,road_cut,1189,27,23.8,1650,443.2,0,0,4,False,0.0,minor,GSI-NLSM
LS-00580,2017-08-26,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.75338,91.87771,mudslide,rainfall,earth,phyllite,road_cut,38935,214,41.8,1496,627.8,1,2,40,True,84.3,major,NDMA
LS-00581,2018-06-18,2017-18,MZ,D-MZ-04,Kolasib,SEG-0034,NH-306,23.86081,92.70043,debris_flow,anthropogenic_cut,debris,quartzite,agriculture,172,12,40.7,891,16.9,0,0,4,True,1.0,minor,PWD-field
LS-00582,2017-04-02,2017-18,TR,D-TR-03,Dhalai,SEG-0040,NH-8,23.95101,91.82055,translational_slide,rainfall,rock,siltstone,jhum_cultivation,1686,19,8.6,60,266.4,0,0,4,True,3.8,minor,GSI-NLSM
LS-00583,2017-05-23,2017-18,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.59388,88.62714,rotational_slide,rainfall,earth,phyllite,barren,1400,23,43.8,1250,248.6,0,0,6,False,0.0,minor,GSI-NLSM
LS-00584,2018-04-11,2017-18,MN,D-MN-01,Imphal West,SEG-0028,NH-37,24.89745,93.73178,debris_flow,rainfall,debris,sandstone_shale,barren,9274,62,46.0,1023,331.6,0,0,6,True,13.7,moderate,SDMA
LS-00585,2017-06-04,2017-18,MN,D-MN-01,Imphal West,SEG-0032,NH-2-S,24.97028,94.21662,rotational_slide,seismic,earth,quartzite,road_cut,1852,21,47.6,1224,133.1,0,0,0,False,0.0,minor,SDMA
LS-00586,2017-07-22,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.71389,91.89652,rotational_slide,rainfall,earth,schist,barren,11828,96,47.3,1496,924.3,0,0,3,True,21.7,moderate,PWD-field
LS-00587,2017-03-07,2017-18,AS,D-AS-07,Dima Hasao,SEG-0069,NH-27-DH,25.13156,92.9964,translational_slide,rainfall,rock,sandstone_shale,agriculture,1062,17,30.6,352,460.4,0,0,6,False,0.0,minor,GSI-NLSM
LS-00588,2017-11-09,2017-18,ML,D-ML-03,West Garo Hills,SEG-0019,NH-27-SPUR,25.49953,90.35824,rotational_slide,anthropogenic_cut,earth,phyllite,forest,12997,129,12.4,337,117.1,0,0,5,False,0.0,moderate,SDMA
LS-00589,2018-06-15,2017-18,AR,D-AR-04,Lower Subansiri,SEG-0059,NH-13,27.60924,93.87866,debris_flow,anthropogenic_cut,debris,schist,jhum_cultivation,469,33,42.9,1092,25.2,0,0,0,False,0.0,minor,GSI-NLSM
LS-00590,2018-08-21,2017-18,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.52539,88.56839,debris_flow,rainfall,debris,quartzite,barren,9135,79,36.7,1250,579.9,0,0,3,True,26.7,moderate,GSI-NLSM
LS-00591,2017-05-05,2017-18,AR,D-AR-04,Lower Subansiri,SEG-0059,NH-13,27.82113,94.07087,rotational_slide,rainfall,earth,gneiss,barren,2815,67,38.0,1092,198.9,2,6,0,True,4.7,major,NDMA
LS-00592,2017-11-10,2017-18,AR,D-AR-01,Papum Pare,SEG-0058,NH-13,27.15688,93.63773,debris_flow,rainfall,debris,sandstone_shale,forest,5475,78,27.0,1002,560.0,0,0,3,True,5.8,moderate,GSI-NLSM
LS-00593,2017-05-04,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.87271,91.88975,mudslide,rainfall,earth,quartzite,barren,132,10,37.3,1496,746.0,0,0,3,False,0.0,minor,GSI-NLSM
LS-00594,2017-06-03,2017-18,AR,D-AR-09,Dibang Valley,SEG-0066,NH-315,28.10097,95.86537,translational_slide,rainfall,rock,schist,road_cut,1715,50,37.4,1099,143.0,0,0,5,True,31.6,moderate,PWD-field
LS-00595,2018-09-06,2017-18,WB,D-WB-01,Siliguri,SEG-0046,NH-10,26.80211,88.42428,mudslide,rainfall,earth,phyllite,forest,5425,61,55.7,886,615.0,0,0,2,True,4.2,moderate,SDMA
LS-00596,2017-10-09,2017-18,MN,D-MN-01,Imphal West,SEG-0032,NH-2-S,25.02303,94.31567,rockfall,anthropogenic_cut,rock,quartzite,barren,15831,143,42.4,1224,45.6,0,0,4,False,0.0,moderate,SDMA
LS-00597,2017-07-01,2017-18,AR,D-AR-04,Lower Subansiri,SEG-0059,NH-13,27.59368,93.86347,rotational_slide,rainfall,earth,gneiss,jhum_cultivation,3144,67,47.9,1092,613.0,0,0,4,True,6.4,moderate,SDMA
LS-00598,2017-07-16,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.86144,91.87215,translational_slide,anthropogenic_cut,rock,quartzite,agriculture,10920,89,42.8,1496,125.9,0,0,1,False,0.0,moderate,GSI-NLSM
LS-00599,2017-05-25,2017-18,AS,D-AS-09,Sonitpur,SEG-0062,NH-13-W,26.88256,92.68643,debris_flow,toe_erosion,debris,sandstone_shale,forest,1452,37,27.6,1247,11.8,0,0,2,True,3.4,minor,GSI-NLSM
LS-00600,2017-09-08,2017-18,SK,D-SK-04,Gyalshing,SEG-0055,NH-510,27.34422,88.23732,translational_slide,rainfall,rock,gneiss,barren,7971,98,33.7,1780,258.7,0,0,1,False,0.0,moderate,NDMA
LS-00601,2017-08-19,2017-18,SK,D-SK-03,Namchi,SEG-0054,NH-510,27.23338,88.30815,rotational_slide,rainfall,earth,quartzite,road_cut,11799,78,33.5,1727,261.5,0,0,4,True,59.1,moderate,GSI-NLSM
LS-00602,2018-05-16,2017-18,MN,D-MN-04,Tamenglong,SEG-0030,NH-37,24.81283,92.89977,translational_slide,rainfall,rock,sandstone_shale,road_cut,8292,66,31.4,642,463.9,0,0,3,False,0.0,moderate,PWD-field
LS-00603,2018-06-22,2017-18,NL,D-NL-04,Wokha,SEG-0026,NH-29,26.2783,94.47627,debris_flow,rainfall,debris,gneiss,jhum_cultivation,1984,53,35.6,1319,263.0,0,0,6,False,0.0,minor,SDMA
LS-00604,2017-08-05,2017-18,AS,D-AS-08,Karbi Anglong,SEG-0068,NH-27-DH,25.51135,93.10761,mudslide,rainfall,earth,gneiss,forest,58326,136,54.3,433,135.7,0,1,0,True,343.5,major,PWD-field
LS-00605,2018-09-03,2017-18,AS,D-AS-09,Sonitpur,SEG-0056,NH-15,26.70195,92.92114,translational_slide,rainfall,rock,sandstone_shale,jhum_cultivation,4638,75,11.0,259,605.9,0,0,4,False,0.0,moderate,NDMA
LS-00606,2018-07-10,2017-18,AR,D-AR-09,Dibang Valley,SEG-0066,NH-315,28.0237,96.00414,rockfall,toe_erosion,rock,phyllite,road_cut,473,21,55.4,1099,21.6,0,0,4,False,0.0,minor,NDMA
LS-00607,2018-06-11,2017-18,ML,D-ML-02,West Jaintia Hills,SEG-0015,NH-6,24.94987,92.53369,debris_flow,rainfall,debris,phyllite,agriculture,631,17,33.3,701,857.3,0,0,3,False,0.0,minor,SDMA
LS-00608,2017-04-01,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.67997,91.88622,rockfall,rainfall,rock,quartzite,settlement,3607,63,47.1,1496,222.3,1,0,6,True,14.2,major,PWD-field
LS-00609,2018-07-15,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.4666,92.15704,rotational_slide,rainfall,earth,phyllite,jhum_cultivation,3359,50,27.8,1438,626.5,0,0,3,False,0.0,moderate,NDMA
LS-00610,2018-06-13,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.51131,92.04435,rotational_slide,rainfall,earth,gneiss,barren,1411,54,30.7,1438,192.5,0,0,4,False,0.0,minor,PWD-field
LS-00611,2017-06-08,2017-18,MZ,D-MZ-04,Kolasib,SEG-0034,NH-306,24.13003,92.68877,debris_flow,rainfall,debris,gneiss,jhum_cultivation,5602,69,29.4,891,178.2,0,0,0,False,0.0,moderate,GSI-NLSM
LS-00612,2018-06-11,2017-18,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.36841,92.24419,rockfall,rainfall,rock,schist,forest,4526,59,31.1,2731,561.1,3,9,3,True,39.1,major,SDMA
LS-00613,2017-02-10,2017-18,SK,D-SK-01,Gangtok,SEG-0049,NH-310,27.47321,88.54696,debris_flow,seismic,debris,gneiss,barren,86,6,33.3,1450,90.4,0,0,3,True,1.0,minor,SDMA
LS-00614,2018-06-26,2017-18,AR,D-AR-06,West Siang,SEG-0061,NH-13,28.10696,95.16569,translational_slide,rainfall,rock,phyllite,barren,2172,63,36.7,386,147.1,0,0,1,False,0.0,moderate,GSI-NLSM
LS-00615,2017-06-01,2017-18,AS,D-AS-08,Karbi Anglong,SEG-0068,NH-27-DH,25.5501,93.11061,rotational_slide,anthropogenic_cut,earth,schist,agriculture,162,9,41.3,433,102.5,0,0,3,True,1.0,minor,GSI-NLSM
LS-00616,2018-06-25,2017-18,SK,D-SK-04,Gyalshing,SEG-0055,NH-510,27.35179,88.23279,translational_slide,rainfall,rock,quartzite,forest,227,23,45.4,1780,208.2,0,0,5,False,0.0,minor,GSI-NLSM
LS-00617,2017-06-26,2017-18,MN,D-MN-02,Churachandpur,SEG-0031,NH-2-S,24.47457,93.76542,debris_flow,rainfall,debris,phyllite,agriculture,171,14,23.3,850,354.9,0,0,3,True,1.2,minor,GSI-NLSM
LS-00618,2018-05-04,2017-18,SK,D-SK-01,Gangtok,SEG-0047,NH-10,27.2077,88.51347,translational_slide,toe_erosion,rock,gneiss,agriculture,533,24,37.6,1650,36.2,0,0,0,True,1.0,minor,SDMA
LS-00619,2018-07-12,2017-18,TR,D-TR-01,West Tripura,SEG-0039,NH-8,23.91355,91.38817,debris_flow,rainfall,debris,siltstone,forest,1452,34,23.7,36,465.2,0,0,4,True,3.8,minor,SDMA
LS-00620,2018-07-02,2017-18,SK,D-SK-01,Gangtok,SEG-0049,NH-310,27.41574,88.57257,rockfall,rainfall,rock,gneiss,settlement,11106,78,25.9,1450,170.6,0,0,1,True,43.9,moderate,NDMA
LS-00621,2018-06-11,2017-18,MN,D-MN-01,Imphal West,SEG-0032,NH-2-S,24.90398,94.08129,rotational_slide,rainfall,earth,schist,barren,2005,60,45.6,1224,539.9,2,4,2,True,8.9,major,SDMA
LS-00622,2017-04-11,2017-18,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.35333,92.27459,translational_slide,rainfall,rock,schist,road_cut,215,13,25.9,2731,348.9,0,0,5,True,1.0,minor,NDMA
LS-00623,2017-04-14,2017-18,AR,D-AR-06,West Siang,SEG-0060,NH-13,28.05699,94.45929,rockfall,rainfall,rock,quartzite,barren,554,15,50.9,620,586.5,0,0,2,False,0.0,minor,NDMA
LS-00624,2017-07-07,2017-18,TR,D-TR-01,West Tripura,SEG-0039,NH-8,23.88268,91.36079,translational_slide,seismic,rock,phyllite,forest,462,28,19.8,36,120.3,2,6,3,True,1.2,major,GSI-NLSM
LS-00625,2017-08-17,2017-18,MZ,D-MZ-05,Serchhip,SEG-0036,NH-306,23.12895,92.79974,debris_flow,rainfall,debris,gneiss,forest,1510,41,40.0,1084,258.6,0,0,4,False,0.0,minor,GSI-NLSM
LS-00626,2017-09-04,2017-18,AR,D-AR-03,West Kameng,SEG-0063,NH-13-W,27.15289,92.52933,rockfall,rainfall,rock,phyllite,agriculture,5462,70,41.4,2415,342.6,0,0,1,True,6.7,moderate,GSI-NLSM
LS-00627,2017-07-23,2017-18,MZ,D-MZ-04,Kolasib,SEG-0034,NH-306,23.86987,92.70595,rockfall,rainfall,rock,quartzite,road_cut,292,26,31.6,891,315.0,0,0,0,True,1.5,minor,PWD-field
LS-00628,2017-07-28,2017-18,MZ,D-MZ-01,Aizawl,SEG-0035,NH-306,23.52432,92.77941,mudslide,rainfall,earth,sandstone_shale,road_cut,153,15,33.1,1216,201.8,0,0,1,True,1.0,minor,GSI-NLSM
LS-00629,2018-03-01,2017-18,AR,D-AR-05,East Siang,SEG-0065,NH-315,28.115,95.6646,debris_flow,toe_erosion,debris,sandstone_shale,barren,25292,67,30.2,1060,120.4,9,0,27,True,84.9,catastrophic,GSI-NLSM
LS-00630,2017-08-15,2017-18,NL,D-NL-02,Dimapur,SEG-0021,NH-2,25.70241,94.05722,rockfall,toe_erosion,rock,schist,forest,3580,38,29.5,794,106.8,0,0,5,True,12.3,moderate,GSI-NLSM
LS-00631,2018-05-05,2017-18,AS,D-AS-02,Nagaon,SEG-0070,NH-36,26.25057,92.83644,debris_flow,rainfall,debris,siltstone,settlement,755,18,14.5,123,250.5,0,0,6,True,2.5,minor,NDMA
LS-00632,2017-03-28,2017-18,SK,D-SK-03,Namchi,SEG-0053,NH-510,27.11506,88.33672,debris_flow,anthropogenic_cut,debris,gneiss,settlement,4382,57,29.2,1675,8.5,0,0,2,True,13.2,moderate,NDMA
LS-00633,2017-06-11,2017-18,MZ,D-MZ-04,Kolasib,SEG-0034,NH-306,23.88087,92.69708,translational_slide,rainfall,rock,quartzite,forest,2244,36,42.3,891,574.9,0,0,4,True,7.8,moderate,PWD-field
LS-00634,2018-06-23,2017-18,AS,D-AS-01,Kamrup Metropolitan,SEG-0012,NH-6,26.02153,91.81042,translational_slide,rainfall,rock,quartzite,settlement,517,28,29.2,775,592.8,0,0,1,True,2.2,minor,PWD-field
LS-00635,2017-05-19,2017-18,WB,D-WB-01,Siliguri,SEG-0046,NH-10,26.86873,88.43705,debris_flow,anthropogenic_cut,debris,quartzite,road_cut,7124,34,40.9,886,93.4,0,0,3,True,6.5,moderate,GSI-NLSM
LS-00636,2017-05-02,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.84389,91.88187,rockfall,rainfall,rock,schist,forest,2757,41,41.3,1496,789.5,0,0,2,False,0.0,moderate,GSI-NLSM
LS-00637,2017-07-28,2017-18,TR,D-TR-02,North Tripura,SEG-0042,NH-8,24.32932,92.04583,translational_slide,anthropogenic_cut,rock,sandstone_shale,settlement,1015,45,24.0,45,63.5,0,0,0,True,2.0,minor,NDMA
LS-00638,2017-07-05,2017-18,NL,D-NL-01,Kohima,SEG-0025,NH-29,25.71419,94.12256,debris_flow,rainfall,debris,phyllite,barren,6664,44,44.2,1378,233.0,0,0,6,False,0.0,moderate,GSI-NLSM
LS-00639,2018-08-12,2017-18,SK,D-SK-04,Gyalshing,SEG-0055,NH-510,27.36798,88.21576,rotational_slide,rainfall,earth,sandstone_shale,forest,8547,96,50.5,1780,351.3,0,0,4,False,0.0,moderate,GSI-NLSM
LS-00640,2018-07-24,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.56255,91.94137,rockfall,rainfall,rock,quartzite,barren,5021,60,33.9,1438,899.1,0,0,4,True,11.2,moderate,SDMA
LS-00641,2018-11-27,2017-18,MN,D-MN-04,Tamenglong,SEG-0030,NH-37,24.8235,92.95819,debris_flow,toe_erosion,debris,sandstone_shale,forest,3458,62,33.8,642,30.7,0,0,0,True,3.0,moderate,PWD-field
LS-00642,2018-09-17,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.48286,92.13301,debris_flow,anthropogenic_cut,debris,gneiss,jhum_cultivation,2095,25,38.4,1438,54.0,0,0,3,True,2.1,moderate,SDMA
LS-00643,2017-07-16,2017-18,MN,D-MN-01,Imphal West,SEG-0032,NH-2-S,24.95988,94.21064,rockfall,rainfall,rock,quartzite,agriculture,59,13,36.0,1224,422.0,0,0,6,False,0.0,minor,GSI-NLSM
LS-00644,2017-05-09,2017-18,ML,D-ML-02,West Jaintia Hills,SEG-0015,NH-6,25.1301,92.4073,translational_slide,rainfall,rock,quartzite,agriculture,1604,38,42.5,701,342.4,0,0,6,True,3.3,minor,GSI-NLSM
LS-00645,2018-08-06,2017-18,AR,D-AR-09,Dibang Valley,SEG-0066,NH-315,27.93991,96.13307,debris_flow,rainfall,debris,schist,road_cut,50475,171,40.3,1099,397.4,0,1,22,True,437.9,major,GSI-NLSM
LS-00646,2018-05-09,2017-18,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.40611,92.17939,rockfall,rainfall,rock,sandstone_shale,forest,3178,53,26.4,2731,358.4,0,0,5,False,0.0,moderate,GSI-NLSM
LS-00647,2018-07-17,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.7383,91.88526,translational_slide,rainfall,rock,schist,forest,907,17,48.6,1496,417.0,0,0,6,True,3.1,minor,GSI-NLSM
LS-00648,2017-05-20,2017-18,AR,D-AR-07,Lohit,SEG-0067,NH-315,27.85905,96.10974,debris_flow,rainfall,debris,sandstone_shale,barren,2788,55,28.8,231,228.1,0,0,2,False,0.0,moderate,GSI-NLSM
LS-00649,2018-06-02,2017-18,SK,D-SK-01,Gangtok,SEG-0048,NH-10,27.28382,88.54142,translational_slide,rainfall,rock,gneiss,barren,2233,47,45.7,1650,265.9,0,0,3,True,6.8,moderate,GSI-NLSM
LS-00650,2017-05-08,2017-18,AR,D-AR-06,West Siang,SEG-0060,NH-13,28.03697,94.37711,mudslide,anthropogenic_cut,earth,schist,jhum_cultivation,1303,52,38.8,620,18.4,0,0,3,True,1.0,minor,SDMA
LS-00651,2018-07-03,2017-18,SK,D-SK-01,Gangtok,SEG-0052,NH-510,27.2353,88.49617,rockfall,rainfall,rock,gneiss,jhum_cultivation,248,12,44.2,1662,178.1,0,0,1,True,1.6,minor,GSI-NLSM
LS-00652,2018-08-03,2017-18,MZ,D-MZ-05,Serchhip,SEG-0036,NH-306,23.15265,92.80326,rotational_slide,rainfall,earth,schist,forest,4890,38,48.5,1084,541.1,0,0,2,True,4.4,moderate,NDMA
LS-00653,2018-04-22,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.82269,91.88597,rockfall,rainfall,rock,sandstone_shale,settlement,1328,53,51.0,1496,828.3,0,0,1,True,3.3,minor,NDMA
LS-00654,2018-03-05,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.54745,91.97203,rotational_slide,rainfall,earth,gneiss,jhum_cultivation,4038,34,33.0,1438,892.5,0,0,4,False,0.0,moderate,SDMA
LS-00655,2018-07-08,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.70114,91.89436,mudslide,rainfall,earth,gneiss,forest,2480,21,52.0,1496,544.1,0,0,5,False,0.0,moderate,GSI-NLSM
LS-00656,2018-05-09,2017-18,SK,D-SK-01,Gangtok,SEG-0052,NH-510,27.21969,88.47114,debris_flow,rainfall,debris,sandstone_shale,agriculture,4799,45,41.9,1662,351.6,0,0,0,True,46.8,moderate,GSI-NLSM
LS-00657,2017-08-19,2017-18,AS,D-AS-01,Kamrup Metropolitan,SEG-0012,NH-6,26.02233,91.79554,rockfall,rainfall,rock,gneiss,jhum_cultivation,934,33,30.7,775,343.6,0,0,5,True,9.0,moderate,NDMA
LS-00658,2018-10-15,2017-18,SK,D-SK-04,Gyalshing,SEG-0055,NH-510,27.3426,88.23229,debris_flow,rainfall,debris,gneiss,jhum_cultivation,443,30,33.9,1780,302.6,0,0,6,True,1.0,minor,GSI-NLSM
LS-00659,2018-08-28,2017-18,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.31133,92.33086,rotational_slide,seismic,earth,sandstone_shale,jhum_cultivation,18664,96,30.8,2731,120.0,0,0,0,True,55.4,moderate,SDMA
LS-00660,2018-06-07,2017-18,NL,D-NL-03,Mokokchung,SEG-0027,NH-29,26.28876,94.74881,debris_flow,rainfall,debris,sandstone_shale,settlement,1722,25,31.9,1348,360.1,0,0,6,False,0.0,minor,GSI-NLSM
LS-00661,2018-08-17,2017-18,NL,D-NL-01,Kohima,SEG-0025,NH-29,25.75118,94.13634,rotational_slide,rainfall,earth,quartzite,road_cut,6096,82,46.6,1378,532.8,0,0,3,False,0.0,moderate,NDMA
LS-00662,2017-06-07,2017-18,AS,D-AS-01,Kamrup Metropolitan,SEG-0012,NH-6,26.08003,91.77851,rockfall,rainfall,rock,sandstone_shale,settlement,5735,73,36.3,775,501.5,0,0,3,True,15.0,moderate,NDMA
LS-00663,2018-09-20,2017-18,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.60785,91.89451,rockfall,rainfall,rock,sandstone_shale,road_cut,1233,45,51.8,1496,810.1,0,0,2,False,0.0,minor,SDMA
LS-00664,2018-09-08,2017-18,AR,D-AR-04,Lower Subansiri,SEG-0059,NH-13,27.69291,93.96242,earth_flow,rainfall,earth,phyllite,settlement,2316,38,32.8,1092,126.9,0,0,2,False,0.0,moderate,PWD-field
LS-00665,2018-10-03,2017-18,AR,D-AR-09,Dibang Valley,SEG-0066,NH-315,28.1105,95.86673,debris_flow,rainfall,debris,gneiss,road_cut,15276,50,55.0,1099,188.6,0,0,0,False,0.0,moderate,GSI-NLSM
LS-00666,2018-10-28,2017-18,AR,D-AR-05,East Siang,SEG-0065,NH-315,28.07658,95.40759,translational_slide,rainfall,rock,schist,agriculture,2092,54,39.1,1060,541.8,0,0,6,True,9.8,moderate,SDMA
LS-00667,2018-07-23,2017-18,MZ,D-MZ-05,Serchhip,SEG-0036,NH-306,23.10847,92.79963,debris_flow,rainfall,debris,sandstone_shale,jhum_cultivation,7055,89,38.7,1084,588.6,0,0,6,False,0.0,moderate,SDMA
LS-00668,2018-06-24,2017-18,AS,D-AS-09,Sonitpur,SEG-0062,NH-13-W,26.74379,92.74754,debris_flow,seismic,debris,schist,barren,186,23,33.3,1247,91.0,0,0,0,True,1.0,minor,PWD-field
