district_id,district_name,state_code,obs_date,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_kmph,source
D-AS-12,Karimganj,AS,2026-08-04,20.1,27.4,20.3,79,14.1,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-05,47.7,32.4,26.0,98,3.5,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-06,46.2,27.7,18.6,91,14.8,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-07,34.8,27.2,20.0,83,15.5,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-08,31.8,30.5,24.5,74,15.7,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-09,0.2,32.9,25.3,59,19.3,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-10,18.8,28.8,22.5,66,7.4,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-11,6.4,31.1,21.4,60,5.2,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-12,1.1,33.2,23.3,55,4.8,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-13,14.0,33.0,26.4,75,23.2,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-14,3.0,32.7,26.2,67,17.0,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-15,45.1,32.4,26.5,97,14.9,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-16,46.4,31.3,22.4,85,19.9,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-17,31.6,30.8,21.4,83,15.2,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-18,4.9,28.9,21.0,66,20.1,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-19,5.1,31.6,24.8,68,4.2,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-20,4.1,32.5,26.6,61,19.5,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-21,0.5,28.3,22.4,57,16.6,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-22,55.1,29.2,21.0,96,19.4,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-23,25.5,31.5,26.4,71,11.2,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-24,0.3,32.4,22.7,54,20.5,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-25,20.7,30.6,21.6,66,21.0,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-26,18.1,32.2,26.8,66,20.2,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-27,18.0,28.9,21.5,68,15.0,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-28,12.0,27.3,22.1,68,4.5,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-29,9.2,27.2,21.1,61,11.2,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-30,6.3,32.8,24.4,66,19.2,IMD-synthetic
D-AS-12,Karimganj,AS,2026-08-31,10.9,33.1,27.0,73,8.8,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-01,27.9,32.4,22.8,84,16.5,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-02,18.4,30.2,22.2,74,5.6,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-03,26.8,28.7,19.6,75,4.5,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-04,10.1,32.8,23.7,69,3.8,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-05,50.0,27.4,21.7,93,21.1,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-06,32.2,31.7,26.1,80,19.4,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-07,5.0,28.1,19.3,60,13.9,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-08,14.9,30.7,22.5,64,24.7,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-09,5.9,30.6,22.9,63,14.9,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-10,1.3,31.6,24.0,63,21.5,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-11,1.3,29.5,23.5,64,10.7,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-12,2.0,28.0,18.4,58,22.4,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-13,2.1,30.1,20.9,61,24.4,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-14,3.2,28.7,20.0,55,18.7,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-15,11.2,31.4,24.3,60,4.5,IMD-synthetic
D-AS-12,Karimganj,AS,2026-09-16,7.3,30.8,25.0,59,5.4,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-05-20,0.2,30.1,23.0,62,13.3,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-05-21,10.2,30.6,23.2,69,12.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-05-22,0.3,25.7,20.4,61,16.5,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-05-23,3.1,27.4,20.3,67,12.9,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-05-24,5.0,28.4,21.9,58,24.4,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-05-25,1.8,27.3,17.5,63,11.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-05-26,38.1,28.9,21.1,90,21.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-05-27,29.6,26.5,18.3,84,6.0,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-05-28,37.0,28.3,22.3,79,3.9,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-05-29,16.4,25.0,18.6,71,3.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-05-30,14.7,26.7,18.9,71,2.8,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-05-31,19.0,28.2,20.4,76,3.1,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-01,28.1,24.7,17.9,75,11.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-02,22.4,29.1,19.2,77,4.3,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-03,22.1,25.3,16.3,69,16.1,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-04,17.5,29.9,23.4,66,13.1,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-05,2.8,29.3,19.9,65,17.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-06,4.8,30.8,23.2,65,17.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-07,10.2,29.6,22.9,64,22.5,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-08,26.6,29.3,22.4,73,16.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-09,83.6,29.7,24.2,99,20.4,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-10,40.2,29.6,20.6,92,14.0,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-11,5.1,26.8,21.5,63,10.5,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-12,96.9,25.0,17.6,99,23.0,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-13,51.6,25.1,19.5,96,3.0,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-14,58.6,26.5,17.2,99,5.1,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-15,42.1,29.4,19.6,86,18.4,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-16,7.8,30.2,21.8,66,17.5,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-17,7.3,29.9,24.9,69,9.0,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-18,11.9,25.3,18.4,66,4.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-19,19.2,30.2,22.9,66,19.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-20,27.5,29.2,23.2,75,9.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-21,14.5,29.1,21.7,66,2.9,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-22,14.0,28.7,22.1,62,16.4,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-23,27.9,26.8,19.6,78,3.3,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-24,28.4,28.7,22.4,80,4.0,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-25,51.9,29.5,22.2,94,7.1,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-26,59.8,25.2,19.9,99,12.3,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-27,62.1,25.8,19.8,99,13.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-28,23.4,30.5,23.3,81,15.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-29,16.7,30.2,24.2,73,15.9,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-06-30,19.8,29.7,21.0,77,19.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-01,117.5,26.1,19.5,99,18.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-02,42.2,28.7,18.8,94,22.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-03,55.8,28.0,20.1,91,19.9,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-04,22.7,29.3,21.3,70,7.0,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-05,22.1,30.4,23.5,72,9.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-06,26.7,25.4,17.9,84,11.9,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-07,27.0,27.2,17.3,75,24.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-08,12.2,28.2,22.4,66,8.8,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-09,22.2,28.5,20.0,80,23.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-10,2.9,30.1,24.7,54,24.4,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-11,24.4,28.4,20.7,77,14.1,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-12,21.8,29.8,23.7,78,15.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-13,27.9,30.3,23.5,82,13.1,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-14,21.0,29.4,22.4,79,20.8,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-15,8.7,28.9,22.4,70,23.8,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-16,0.1,30.5,25.3,52,21.0,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-17,16.9,29.2,22.6,66,15.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-18,18.1,27.1,19.0,70,3.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-19,14.0,30.5,23.5,71,11.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-20,5.2,26.4,17.8,57,4.8,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-21,12.8,29.4,19.8,72,5.8,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-22,3.0,25.2,20.1,64,5.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-23,17.7,30.6,22.7,64,19.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-24,20.7,29.4,23.5,75,7.3,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-25,27.4,29.0,20.0,76,8.3,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-26,117.6,26.9,18.7,99,4.5,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-27,49.4,27.8,22.3,90,23.5,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-28,16.1,27.0,17.8,68,13.8,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-29,85.6,27.4,21.3,99,23.4,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-30,55.8,26.9,21.1,95,23.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-07-31,20.6,29.9,24.3,71,10.3,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-01,15.0,24.9,17.3,66,4.9,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-02,13.4,28.0,19.2,64,10.8,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-03,0.7,25.9,20.5,62,5.0,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-04,5.0,25.5,17.0,64,13.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-05,10.9,30.6,21.0,63,6.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-06,17.9,30.6,25.1,75,16.1,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-07,5.1,29.3,22.1,61,16.3,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-08,8.0,25.6,18.7,60,10.5,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-09,20.5,27.4,18.0,79,8.1,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-10,15.1,30.1,20.3,69,11.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-11,20.2,27.3,21.4,69,7.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-12,3.6,26.9,21.9,64,19.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-13,14.2,26.8,20.6,62,8.8,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-14,5.4,28.4,19.8,69,21.4,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-15,14.3,28.7,20.3,68,21.5,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-16,1.2,28.0,22.8,56,4.9,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-17,15.0,28.4,22.2,62,2.4,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-18,14.4,24.9,17.6,63,25.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-19,89.1,23.8,15.6,99,4.3,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-20,47.5,28.6,22.2,95,11.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-21,40.6,26.3,18.2,85,18.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-22,37.7,29.5,19.7,80,11.0,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-23,0.7,25.4,20.3,53,9.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-24,10.9,25.9,19.9,72,10.9,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-25,24.7,30.3,21.0,72,20.8,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-26,23.6,25.1,18.5,77,21.5,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-27,4.3,25.8,18.5,56,22.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-28,22.2,30.5,23.4,73,4.9,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-29,14.4,28.8,18.9,66,19.5,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-30,6.6,26.7,21.3,64,22.9,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-08-31,18.4,26.0,20.6,78,3.4,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-01,44.8,26.6,19.2,88,21.5,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-02,32.2,27.6,21.0,87,19.0,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-03,14.7,25.5,19.8,75,11.3,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-04,10.8,26.1,19.1,60,12.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-05,16.5,28.3,22.8,70,4.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-06,0.3,27.8,21.5,58,14.7,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-07,2.1,28.3,21.5,56,11.5,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-08,5.8,27.6,20.8,56,11.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-09,3.4,26.2,20.3,58,16.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-10,1.9,25.3,19.1,54,4.8,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-11,10.0,26.3,18.6,62,23.2,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-12,7.0,27.3,21.2,68,18.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-13,3.0,26.3,18.1,63,8.9,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-14,46.2,28.5,21.1,88,23.8,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-15,22.0,26.6,21.3,70,23.6,IMD-synthetic
D-AR-01,Papum Pare,AR,2026-09-16,0.2,27.9,21.2,54,8.3,IMD-synthetic
D-AR-02,Tawang,AR,2026-05-20,62.6,9.8,3.0,99,2.0,IMD-synthetic
D-AR-02,Tawang,AR,2026-05-21,38.5,12.9,7.7,79,18.3,IMD-synthetic
D-AR-02,Tawang,AR,2026-05-22,25.8,11.7,4.2,80,20.6,IMD-synthetic
D-AR-02,Tawang,AR,2026-05-23,21.6,15.2,8.5,73,10.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-05-24,12.9,12.0,4.7,72,9.2,IMD-synthetic
D-AR-02,Tawang,AR,2026-05-25,10.1,14.6,5.3,70,13.6,IMD-synthetic
D-AR-02,Tawang,AR,2026-05-26,10.1,14.4,8.7,64,7.3,IMD-synthetic
D-AR-02,Tawang,AR,2026-05-27,6.9,10.8,2.9,66,12.3,IMD-synthetic
D-AR-02,Tawang,AR,2026-05-28,1.7,16.2,9.3,54,8.6,IMD-synthetic
D-AR-02,Tawang,AR,2026-05-29,10.6,16.0,6.1,71,6.2,IMD-synthetic
D-AR-02,Tawang,AR,2026-05-30,6.8,12.6,4.7,69,8.6,IMD-synthetic
D-AR-02,Tawang,AR,2026-05-31,11.3,14.8,5.6,61,21.1,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-01,23.6,12.4,6.8,68,24.3,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-02,20.3,13.5,7.1,74,5.9,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-03,1.9,12.5,5.2,56,21.8,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-04,14.6,10.5,3.7,73,3.2,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-05,26.2,15.0,7.5,83,15.5,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-06,21.3,11.2,2.5,72,24.0,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-07,1.0,16.3,10.1,62,11.3,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-08,27.0,15.6,6.0,79,6.2,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-09,26.1,15.1,9.4,81,8.0,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-10,5.9,12.5,6.0,69,13.1,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-11,23.3,15.4,9.9,75,18.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-12,20.4,12.5,5.7,72,25.1,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-13,27.2,10.4,1.6,72,5.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-14,23.5,13.8,6.9,77,23.6,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-15,1.6,15.8,10.2,62,13.1,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-16,15.4,15.5,10.1,66,25.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-17,17.7,15.4,7.6,74,22.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-18,17.4,13.5,4.9,74,14.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-19,28.8,11.1,1.6,81,5.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-20,21.4,16.0,7.0,75,6.8,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-21,86.0,10.0,4.5,99,13.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-22,57.7,12.4,7.1,94,11.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-23,24.5,15.4,7.7,80,18.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-24,18.4,13.0,4.8,67,21.6,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-25,5.1,15.1,7.4,62,9.0,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-26,28.6,13.2,4.9,77,18.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-27,12.4,13.1,8.0,67,15.5,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-28,48.8,13.8,5.5,92,23.8,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-29,41.7,10.9,1.5,87,2.2,IMD-synthetic
D-AR-02,Tawang,AR,2026-06-30,35.1,13.2,3.9,79,23.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-01,16.7,11.5,5.7,72,15.5,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-02,28.0,11.1,2.2,80,24.2,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-03,85.4,15.1,7.1,99,19.0,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-04,51.2,13.8,7.5,97,16.1,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-05,53.9,13.3,4.2,90,2.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-06,59.5,11.1,2.8,99,18.3,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-07,7.5,15.2,5.6,68,4.5,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-08,23.7,12.6,2.7,81,3.5,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-09,1.2,15.2,8.0,58,17.2,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-10,73.8,13.7,6.8,99,15.8,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-11,39.9,11.6,4.4,83,6.8,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-12,26.5,15.1,9.1,78,17.1,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-13,6.6,15.5,6.0,61,11.8,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-14,2.3,11.8,3.2,66,17.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-15,27.1,13.7,6.3,75,16.8,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-16,4.5,11.1,4.0,60,3.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-17,72.2,10.2,4.0,99,9.9,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-18,40.8,15.7,6.1,84,18.9,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-19,35.1,15.4,5.6,77,15.8,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-20,63.9,15.3,7.8,99,3.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-21,3.6,13.5,3.9,58,2.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-22,8.5,12.6,3.8,59,15.1,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-23,30.1,14.2,4.8,76,3.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-24,29.5,14.5,5.7,73,25.5,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-25,19.5,14.1,8.7,73,24.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-26,1.4,10.9,3.4,62,12.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-27,27.7,16.1,11.0,72,20.6,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-28,17.4,15.6,7.2,74,15.3,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-29,100.5,11.6,4.5,99,12.5,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-30,65.5,15.5,8.7,99,12.5,IMD-synthetic
D-AR-02,Tawang,AR,2026-07-31,34.7,11.5,3.6,79,19.9,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-01,19.8,13.8,3.8,66,19.3,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-02,1.9,11.5,5.6,53,10.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-03,6.1,12.4,4.4,62,4.9,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-04,90.2,10.5,2.0,99,23.5,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-05,49.1,12.6,6.1,91,15.2,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-06,49.4,11.4,1.9,91,15.0,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-07,8.7,13.1,3.3,64,3.9,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-08,21.0,13.5,7.0,74,4.9,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-09,19.7,10.6,4.4,71,20.3,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-10,0.5,15.7,9.3,60,9.2,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-11,1.5,15.8,8.9,53,11.2,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-12,5.6,12.9,4.6,63,17.8,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-13,90.2,14.7,5.9,99,21.9,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-14,32.3,14.7,8.6,74,19.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-15,42.4,15.2,6.3,94,20.1,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-16,13.8,16.2,6.5,65,25.8,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-17,10.6,14.9,6.1,63,25.0,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-18,24.8,11.8,2.3,73,18.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-19,24.9,14.9,8.4,77,2.9,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-20,6.7,12.1,3.8,67,2.3,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-21,16.5,15.5,6.3,69,2.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-22,91.7,12.1,2.9,99,3.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-23,51.3,11.5,3.4,92,3.5,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-24,19.1,12.1,2.8,67,17.1,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-25,15.4,10.8,5.2,63,18.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-26,14.5,10.7,2.1,63,19.1,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-27,6.4,14.7,5.4,61,19.2,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-28,8.7,11.1,3.9,65,7.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-29,9.3,15.5,8.4,67,23.0,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-30,8.2,15.3,8.6,63,17.6,IMD-synthetic
D-AR-02,Tawang,AR,2026-08-31,24.3,14.1,8.3,69,24.3,IMD-synthetic
D-AR-02,Tawang,AR,2026-09-01,0.4,14.4,5.4,59,20.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-09-02,10.1,12.6,6.5,70,2.8,IMD-synthetic
D-AR-02,Tawang,AR,2026-09-03,6.6,16.6,11.2,57,24.5,IMD-synthetic
D-AR-02,Tawang,AR,2026-09-04,8.7,14.0,6.3,63,19.6,IMD-synthetic
D-AR-02,Tawang,AR,2026-09-05,9.1,10.9,3.5,65,12.6,IMD-synthetic
D-AR-02,Tawang,AR,2026-09-06,14.5,12.3,6.1,65,20.4,IMD-synthetic
D-AR-02,Tawang,AR,2026-09-07,7.9,15.1,9.5,60,19.6,IMD-synthetic
D-AR-02,Tawang,AR,2026-09-08,6.3,12.7,5.2,69,17.7,IMD-synthetic
D-AR-02,Tawang,AR,2026-09-09,7.8,13.1,5.3,69,5.0,IMD-synthetic
D-AR-02,Tawang,AR,2026-09-10,13.5,13.0,5.1,63,8.2,IMD-synthetic
