disruption_id,segment_id,district_id,state_code,highway_code,cause,linked_landslide_id,start_time,end_time,duration_hours,closure_type,severity,vehicles_stranded,cargo_tonnes_affected,essential_cargo_affected,cargo_type,alternate_route_available,alternate_segment_id,detour_extra_km,restoration_agency,restoration_cost_inr,estimated_economic_loss_inr,rainfall_72h_mm,susceptibility_class,fiscal_period
DSR-00486,SEG-0050,D-SK-02,SK,NH-310,landslide,LS-00846,2019-06-13T09:15:00,2019-06-13T11:03:00,1.8,partial,minor,42,223.5,False,lpg_cylinders,True,SEG-0049,30.9,NHIDCL,208038,635705,412.9,very_high,2019-20
DSR-00681,SEG-0028,D-MN-01,MN,NH-37,landslide,LS-01170,2019-06-13T22:45:00,2019-06-14T05:15:00,6.5,partial,moderate,64,165.0,True,food_grains,True,SEG-0031,112.7,BRO (Border Roads Organisation),697430,732019,411.8,high,2019-20
DSR-00639,SEG-0055,D-SK-04,SK,NH-510,landslide,LS-01105,2019-06-14T03:15:00,2019-06-14T08:03:00,4.8,partial,minor,0,0.0,False,lpg_cylinders,True,SEG-0054,38.3,NHIDCL,198554,0,359.4,very_high,2019-20
DSR-00575,SEG-0058,D-AR-01,AR,NH-13,landslide,LS-00985,2019-06-14T13:30:00,2019-06-14T14:48:00,1.3,partial,minor,0,0.0,False,relief_supplies,True,SEG-0059,117.0,SDRF,64089,0,46.7,high,2019-20
DSR-00447,SEG-0058,D-AR-01,AR,NH-13,landslide,LS-00785,2019-06-15T04:30:00,2019-06-16T02:18:00,21.8,full,moderate,189,1149.6,False,construction_material,True,SEG-0059,157.3,NHIDCL,2494725,5306733,446.1,high,2019-20
DSR-00587,SEG-0056,D-AS-09,AS,NH-15,landslide,LS-01015,2019-06-16T03:00:00,2019-06-16T04:00:00,1.0,partial,minor,0,0.0,True,lpg_cylinders,True,SEG-0057,94.8,SDRF,73473,0,244.6,low,2019-20
DSR-02092,SEG-0045,D-AS-12,AS,NH-8,flood,,2019-06-16T17:15:00,2019-06-23T21:27:00,172.2,full,major,45,280.8,False,food_grains,True,SEG-0016,48.8,BRO (Border Roads Organisation),7892014,1278551,391.3,low,2019-20
DSR-00442,SEG-0071,D-AS-08,AS,NH-36,landslide,LS-00779,2019-06-17T05:30:00,2019-06-17T06:30:00,1.0,partial,minor,54,463.6,True,medicines,True,SEG-0070,241.4,NDRF,44029,771701,58.8,moderate,2019-20
DSR-00592,SEG-0042,D-TR-02,TR,NH-8,landslide,LS-01025,2019-06-17T12:15:00,2019-06-17T13:15:00,1.0,partial,minor,0,0.0,True,lpg_cylinders,True,SEG-0041,119.2,NHIDCL,40637,0,203.7,moderate,2019-20
DSR-01878,SEG-0003,D-AS-10,AS,NH-27,road_subsidence,,2019-06-18T05:15:00,2019-06-27T13:09:00,223.9,full,major,32,123.8,True,food_grains,True,SEG-0004,89.1,NHIDCL,8342503,423594,67.1,low,2019-20
DSR-01993,SEG-0049,D-SK-01,SK,NH-310,protest_blockade,,2019-06-18T17:00:00,2019-06-19T03:24:00,10.4,partial,moderate,66,343.3,True,food_grains,True,SEG-0050,28.9,SDRF,384732,1496636,155.4,high,2019-20
DSR-02177,SEG-0014,D-ML-01,ML,NH-6,fallen_tree,,2019-06-19T18:30:00,2019-06-20T16:06:00,21.6,full,moderate,108,826.7,False,agri_produce,True,SEG-0015,173.4,NDRF,920237,3200016,168.0,high,2019-20
DSR-00418,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-00727,2019-06-19T20:00:00,2019-06-20T07:24:00,11.4,partial,moderate,10,30.9,False,construction_material,True,SEG-0015,125.5,NHIDCL,1323295,135045,877.0,high,2019-20
DSR-00582,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01007,2019-06-21T00:30:00,2019-06-21T18:42:00,18.2,full,moderate,109,494.5,False,lpg_cylinders,True,SEG-0012,52.0,NHIDCL,652487,1849253,929.5,very_high,2019-20
DSR-01732,SEG-0030,D-MN-04,MN,NH-37,accident_blockage,,2019-06-21T04:30:00,2019-06-22T02:18:00,21.8,full,moderate,43,271.2,True,lpg_cylinders,True,SEG-0029,61.6,BRO (Border Roads Organisation),479136,764358,169.5,moderate,2019-20
DSR-01987,SEG-0062,D-AS-09,AS,NH-13-W,flood,,2019-06-23T07:45:00,2019-06-25T20:51:00,61.1,full,moderate,61,216.8,False,vaccines,True,SEG-0056,191.7,NHIDCL,1971553,653458,584.3,high,2019-20
DSR-00440,SEG-0066,D-AR-09,AR,NH-315,landslide,LS-00777,2019-06-23T08:00:00,2019-06-23T10:00:00,2.0,partial,minor,72,218.8,False,relief_supplies,True,SEG-0065,93.2,SDRF,116336,853729,82.9,very_high,2019-20
DSR-00435,SEG-0037,D-MZ-01,MZ,NH-302,landslide,LS-00767,2019-06-24T10:15:00,2019-06-27T06:15:00,68.0,full,major,159,809.6,False,fuel,True,SEG-0034,69.8,BRO (Border Roads Organisation),3086100,2174977,71.1,high,2019-20
DSR-01725,SEG-0066,D-AR-09,AR,NH-315,road_subsidence,,2019-06-26T17:45:00,2019-07-08T10:27:00,280.7,full,major,98,586.9,False,medicines,True,SEG-0067,75.6,NDRF,12673310,922564,256.0,very_high,2019-20
DSR-00562,SEG-0051,D-SK-02,SK,NH-310,landslide,LS-00963,2019-06-27T01:15:00,2019-06-27T07:45:00,6.5,partial,moderate,42,282.3,False,relief_supplies,True,SEG-0050,17.7,SDRF,374818,832807,248.8,very_high,2019-20
DSR-00633,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01099,2019-06-27T10:00:00,2019-06-27T15:24:00,5.4,partial,minor,0,0.0,True,lpg_cylinders,True,SEG-0012,57.6,State PWD,731412,0,769.1,very_high,2019-20
DSR-00564,SEG-0068,D-AS-08,AS,NH-27-DH,landslide,LS-00965,2019-06-28T14:30:00,2019-06-30T04:54:00,38.4,full,moderate,10,25.5,False,food_grains,True,SEG-0069,65.8,SDRF,2250479,96447,317.0,high,2019-20
DSR-00484,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-00843,2019-07-01T07:15:00,2019-07-01T08:51:00,1.6,partial,minor,114,891.4,False,food_grains,True,SEG-0014,57.7,NHIDCL,47788,2709928,206.3,very_high,2019-20
DSR-00670,SEG-0025,D-NL-01,NL,NH-29,landslide,LS-01154,2019-07-01T12:30:00,2019-07-01T16:06:00,3.6,partial,minor,0,0.0,False,agri_produce,True,SEG-0021,67.3,BRO (Border Roads Organisation),504508,0,86.4,high,2019-20
DSR-01742,SEG-0011,D-AS-04,AS,NH-27,bridge_damage,,2019-07-02T00:00:00,2019-07-11T01:30:00,217.5,full,major,61,425.3,False,food_grains,True,SEG-0010,122.1,NHIDCL,8170091,1468776,263.8,low,2019-20
DSR-02254,SEG-0068,D-AS-08,AS,NH-27-DH,flood,,2019-07-02T10:30:00,2019-07-20T09:42:00,431.2,full,major,53,189.3,True,agri_produce,True,SEG-0069,106.6,NHIDCL,7496481,836606,277.8,high,2019-20
DSR-00529,SEG-0048,D-SK-01,SK,NH-10,landslide,LS-00907,2019-07-03T04:00:00,2019-07-03T05:30:00,1.5,partial,minor,79,481.4,True,relief_supplies,True,SEG-0049,46.2,NDRF,34097,2321043,286.0,high,2019-20
DSR-00666,SEG-0060,D-AR-06,AR,NH-13,landslide,LS-01142,2019-07-03T05:00:00,2019-07-03T06:36:00,1.6,partial,minor,38,303.6,True,fuel,True,SEG-0059,87.0,SDRF,177945,609369,222.7,very_high,2019-20
DSR-00467,SEG-0015,D-ML-02,ML,NH-6,landslide,LS-00819,2019-07-05T18:30:00,2019-07-05T19:42:00,1.2,partial,minor,0,0.0,False,fuel,True,SEG-0014,50.5,BRO (Border Roads Organisation),82299,0,134.3,high,2019-20
DSR-00394,SEG-0025,D-NL-01,NL,NH-29,landslide,LS-00687,2019-07-05T22:30:00,2019-07-07T09:36:00,35.1,full,moderate,4,28.8,True,relief_supplies,True,SEG-0021,55.5,NDRF,1010382,81089,551.7,high,2019-20
DSR-00461,SEG-0059,D-AR-04,AR,NH-13,landslide,LS-00808,2019-07-06T07:15:00,2019-07-06T09:09:00,1.9,partial,minor,29,123.3,True,fuel,True,SEG-0060,85.9,SDRF,247116,260938,75.6,very_high,2019-20
DSR-00661,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01132,2019-07-06T13:45:00,2019-07-06T16:15:00,2.5,partial,minor,94,845.5,True,medicines,True,SEG-0012,71.7,NHIDCL,356760,2352566,302.6,very_high,2019-20
DSR-00522,SEG-0046,D-WB-01,WB,NH-10,landslide,LS-00897,2019-07-07T00:30:00,2019-07-07T06:54:00,6.4,partial,moderate,114,927.7,False,vaccines,True,SEG-0047,16.4,NDRF,731523,4017498,522.6,very_high,2019-20
DSR-00506,SEG-0058,D-AR-01,AR,NH-13,landslide,LS-00871,2019-07-08T00:15:00,2019-07-10T08:15:00,56.0,full,major,120,488.0,True,lpg_cylinders,True,SEG-0056,197.3,NDRF,7824394,1233012,238.1,high,2019-20
DSR-00567,SEG-0060,D-AR-06,AR,NH-13,landslide,LS-00969,2019-07-08T05:15:00,2019-07-08T08:27:00,3.2,partial,moderate,0,0.0,False,fuel,True,SEG-0059,77.9,SDRF,188693,0,83.0,very_high,2019-20
DSR-00532,SEG-0066,D-AR-09,AR,NH-315,landslide,LS-00915,2019-07-09T07:15:00,2019-07-10T01:03:00,17.8,full,moderate,61,290.2,True,fuel,True,SEG-0067,74.5,SDRF,753593,427861,259.1,very_high,2019-20
DSR-00402,SEG-0019,D-ML-03,ML,NH-27-SPUR,landslide,LS-00701,2019-07-09T09:00:00,2019-07-10T00:18:00,15.3,full,moderate,31,118.0,False,food_grains,True,SEG-0018,142.3,NHIDCL,1874633,303761,308.7,moderate,2019-20
DSR-00445,SEG-0031,D-MN-02,MN,NH-2-S,landslide,LS-00782,2019-07-09T22:30:00,2019-07-13T15:18:00,88.8,full,major,27,186.5,False,food_grains,True,SEG-0028,115.4,SDRF,1912658,300380,202.2,moderate,2019-20
DSR-00662,SEG-0062,D-AS-09,AS,NH-13-W,landslide,LS-01133,2019-07-09T23:45:00,2019-07-23T15:57:00,328.2,full,catastrophic,24,182.9,False,construction_material,True,SEG-0006,55.7,State PWD,35950246,359976,511.8,high,2019-20
DSR-02102,SEG-0060,D-AR-06,AR,NH-13,fallen_tree,,2019-07-10T16:00:00,2019-07-11T00:48:00,8.8,partial,moderate,0,0.0,False,relief_supplies,True,SEG-0059,116.2,SDRF,72341,0,56.9,very_high,2019-20
DSR-00572,SEG-0064,D-AR-03,AR,NH-13-W,landslide,LS-00979,2019-07-11T13:30:00,2019-07-13T01:00:00,35.5,full,moderate,145,1084.5,False,construction_material,True,SEG-0063,53.2,SDRF,3077430,3850158,426.6,very_high,2019-20
DSR-02033,SEG-0010,D-AS-11,AS,NH-27,fallen_tree,,2019-07-11T15:15:00,2019-07-11T23:09:00,7.9,partial,moderate,15,42.8,False,relief_supplies,True,SEG-0011,92.5,NHIDCL,326986,96582,76.3,low,2019-20
DSR-00576,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-00989,2019-07-11T15:30:00,2019-07-13T04:42:00,37.2,full,moderate,125,626.0,True,fuel,True,SEG-0014,66.6,SDRF,2340843,2438848,594.6,very_high,2019-20
DSR-00497,SEG-0059,D-AR-04,AR,NH-13,landslide,LS-00858,2019-07-12T01:00:00,2019-07-13T08:42:00,31.7,full,moderate,125,997.0,False,agri_produce,True,SEG-0058,123.0,BRO (Border Roads Organisation),2741783,3150314,306.1,very_high,2019-20
DSR-01988,SEG-0005,D-AS-01,AS,NH-27,protest_blockade,,2019-07-12T13:15:00,2019-07-13T13:51:00,24.6,full,moderate,0,0.0,True,food_grains,True,SEG-0004,101.0,NHIDCL,275127,0,82.4,low,2019-20
DSR-02195,SEG-0065,D-AR-05,AR,NH-315,flood,,2019-07-12T17:30:00,2019-07-17T01:54:00,104.4,full,major,105,721.1,False,fuel,True,SEG-0061,61.3,NDRF,2875282,1226212,666.5,high,2019-20
DSR-00406,SEG-0055,D-SK-04,SK,NH-510,landslide,LS-00708,2019-07-12T20:15:00,2019-07-12T21:57:00,1.7,partial,minor,23,120.6,True,relief_supplies,True,SEG-0054,20.3,BRO (Border Roads Organisation),79212,367645,21.3,very_high,2019-20
DSR-00585,SEG-0060,D-AR-06,AR,NH-13,landslide,LS-01012,2019-07-14T07:30:00,2019-07-14T11:30:00,4.0,partial,minor,32,172.7,False,vaccines,True,SEG-0059,157.7,SDRF,490268,347422,449.4,very_high,2019-20
DSR-01908,SEG-0017,D-AS-01,AS,NH-27-SPUR,road_subsidence,,2019-07-14T16:30:00,2019-07-15T13:24:00,20.9,full,moderate,89,784.0,False,vaccines,True,SEG-0004,108.8,BRO (Border Roads Organisation),595763,1584328,301.8,low,2019-20
DSR-00513,SEG-0055,D-SK-04,SK,NH-510,landslide,LS-00881,2019-07-14T19:15:00,2019-07-19T12:27:00,113.2,full,major,59,403.8,False,fuel,True,SEG-0054,39.7,State PWD,6880565,1510327,607.9,very_high,2019-20
DSR-01991,SEG-0023,D-MN-05,MN,NH-2,fallen_tree,,2019-07-14T19:15:00,2019-07-14T21:51:00,2.6,partial,minor,15,69.6,True,food_grains,True,SEG-0022,47.2,State PWD,71187,258912,53.0,moderate,2019-20
DSR-02116,SEG-0013,D-ML-01,ML,NH-6,bridge_damage,,2019-07-14T21:30:00,2019-08-31T14:30:00,1145.0,full,catastrophic,0,0.0,False,construction_material,True,SEG-0014,68.6,BRO (Border Roads Organisation),26024217,0,129.0,very_high,2019-20
DSR-00483,SEG-0022,D-NL-01,NL,NH-2,landslide,LS-00841,2019-07-15T01:15:00,2019-07-15T03:15:00,2.0,full,major,122,1007.0,False,relief_supplies,True,SEG-0023,37.9,SDRF,256048,1907640,344.3,high,2019-20
DSR-02152,SEG-0016,D-AS-12,AS,NH-6,bridge_damage,,2019-07-15T06:45:00,2019-08-24T13:45:00,967.0,full,catastrophic,33,249.5,True,food_grains,True,SEG-0069,50.9,BRO (Border Roads Organisation),38821655,861128,156.4,low,2019-20
DSR-02300,SEG-0053,D-SK-03,SK,NH-510,flood,,2019-07-15T09:45:00,2019-07-23T10:39:00,192.9,full,major,90,661.4,False,vaccines,True,SEG-0052,61.6,BRO (Border Roads Organisation),5871844,1253412,544.8,high,2019-20
DSR-00586,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01013,2019-07-16T03:30:00,2019-07-16T04:30:00,1.0,partial,minor,23,149.8,False,relief_supplies,True,SEG-0014,56.9,SDRF,55239,218749,483.8,very_high,2019-20
DSR-00609,SEG-0018,D-AS-10,AS,NH-27-SPUR,landslide,LS-01056,2019-07-16T10:15:00,2019-07-16T11:15:00,1.0,partial,minor,77,205.6,False,relief_supplies,True,SEG-0019,96.1,State PWD,108814,685784,120.0,moderate,2019-20
DSR-00600,SEG-0051,D-SK-02,SK,NH-310,landslide,LS-01039,2019-07-16T23:45:00,2019-07-17T00:45:00,1.0,partial,minor,0,0.0,False,agri_produce,True,SEG-0050,17.6,NDRF,97130,0,249.5,very_high,2019-20
DSR-00502,SEG-0060,D-AR-06,AR,NH-13,landslide,LS-00865,2019-07-17T03:15:00,2019-07-17T05:27:00,2.2,partial,minor,75,488.9,False,vaccines,True,SEG-0061,92.5,SDRF,169371,1037492,320.2,very_high,2019-20
DSR-00430,SEG-0025,D-NL-01,NL,NH-29,landslide,LS-00756,2019-07-18T04:00:00,2019-07-18T20:42:00,16.7,full,moderate,22,173.6,True,agri_produce,True,SEG-0021,74.2,BRO (Border Roads Organisation),891774,182948,303.6,high,2019-20
DSR-01849,SEG-0043,D-TR-02,TR,NH-8,flood,,2019-07-18T15:00:00,2019-07-25T14:36:00,167.6,full,major,5,30.0,True,relief_supplies,True,SEG-0044,126.6,BRO (Border Roads Organisation),3039508,141289,363.7,moderate,2019-20
DSR-00509,SEG-0046,D-WB-01,WB,NH-10,landslide,LS-00875,2019-07-18T18:15:00,2019-07-18T23:39:00,5.4,partial,minor,62,378.6,True,vaccines,True,SEG-0047,15.4,SDRF,197961,1330113,28.4,very_high,2019-20
DSR-00466,SEG-0015,D-ML-02,ML,NH-6,landslide,LS-00818,2019-07-19T05:45:00,2019-07-19T08:03:00,2.3,partial,minor,104,923.4,False,food_grains,True,SEG-0016,27.8,NDRF,271240,2755878,81.3,high,2019-20
DSR-00473,SEG-0036,D-MZ-05,MZ,NH-306,landslide,LS-00826,2019-07-19T17:00:00,2019-07-20T04:54:00,11.9,full,major,56,250.7,True,food_grains,True,SEG-0035,109.9,SDRF,1375637,505765,37.7,high,2019-20
DSR-00634,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01100,2019-07-20T03:45:00,2019-07-20T04:45:00,1.0,partial,minor,43,271.7,False,vaccines,True,SEG-0014,63.9,BRO (Border Roads Organisation),59987,830556,219.1,very_high,2019-20
DSR-00411,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-00719,2019-07-21T04:15:00,2019-07-22T04:15:00,24.0,full,moderate,0,0.0,True,construction_material,True,SEG-0014,39.6,NHIDCL,3372686,0,552.1,very_high,2019-20
DSR-02150,SEG-0022,D-NL-01,NL,NH-2,accident_blockage,,2019-07-21T15:15:00,2019-07-22T06:45:00,15.5,full,moderate,31,255.5,True,vaccines,True,SEG-0025,54.2,NDRF,257903,431337,98.0,high,2019-20
DSR-00531,SEG-0050,D-SK-02,SK,NH-310,landslide,LS-00914,2019-07-22T09:45:00,2019-07-23T22:21:00,36.6,full,moderate,58,413.8,False,fuel,True,SEG-0049,48.5,SDRF,4824694,1885593,387.7,very_high,2019-20
DSR-00458,SEG-0018,D-AS-10,AS,NH-27-SPUR,landslide,LS-00804,2019-07-23T07:45:00,2019-07-23T08:45:00,1.0,partial,minor,69,263.9,False,agri_produce,True,SEG-0019,77.3,NDRF,37580,1358412,219.7,moderate,2019-20
DSR-00555,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-00951,2019-07-25T21:45:00,2019-07-26T18:03:00,20.3,full,moderate,73,630.2,True,lpg_cylinders,True,SEG-0066,59.1,NHIDCL,418024,879732,217.0,high,2019-20
DSR-00608,SEG-0047,D-SK-01,SK,NH-10,landslide,LS-01055,2019-07-26T00:00:00,2019-07-26T06:30:00,6.5,partial,moderate,0,0.0,False,food_grains,True,SEG-0048,18.9,BRO (Border Roads Organisation),316381,0,386.7,high,2019-20
DSR-00601,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01043,2019-07-26T13:45:00,2019-07-26T15:57:00,2.2,partial,minor,32,161.6,False,lpg_cylinders,True,SEG-0012,73.3,State PWD,74929,656338,807.3,very_high,2019-20
DSR-00678,SEG-0047,D-SK-01,SK,NH-10,landslide,LS-01167,2019-07-26T14:45:00,2019-07-26T19:03:00,4.3,partial,moderate,7,51.1,False,fuel,True,SEG-0048,18.3,SDRF,517327,131498,287.1,high,2019-20
DSR-01755,SEG-0036,D-MZ-05,MZ,NH-306,fallen_tree,,2019-07-28T09:45:00,2019-07-28T18:21:00,8.6,partial,moderate,49,181.2,True,vaccines,True,SEG-0035,60.3,NDRF,74038,593933,197.0,high,2019-20
DSR-00680,SEG-0027,D-NL-03,NL,NH-29,landslide,LS-01169,2019-08-01T03:00:00,2019-08-01T12:12:00,9.2,partial,moderate,86,627.0,False,vaccines,True,SEG-0026,51.8,NHIDCL,467036,796749,291.0,high,2019-20
DSR-01709,SEG-0024,D-MN-05,MN,NH-2,accident_blockage,,2019-08-01T09:15:00,2019-08-02T02:21:00,17.1,full,moderate,46,199.1,False,lpg_cylinders,True,SEG-0031,153.1,SDRF,157292,660911,105.9,high,2019-20
DSR-00549,SEG-0059,D-AR-04,AR,NH-13,landslide,LS-00941,2019-08-01T11:30:00,2019-08-05T08:42:00,93.2,full,major,58,372.1,True,construction_material,True,SEG-0058,62.0,State PWD,11394958,752054,31.6,very_high,2019-20
DSR-00489,SEG-0051,D-SK-02,SK,NH-310,landslide,LS-00850,2019-08-03T05:15:00,2019-08-04T19:03:00,37.8,full,moderate,65,502.2,True,construction_material,True,SEG-0050,36.4,NHIDCL,1435298,1090000,131.4,very_high,2019-20
DSR-00613,SEG-0054,D-SK-03,SK,NH-510,landslide,LS-01067,2019-08-04T09:15:00,2019-08-04T11:45:00,2.5,partial,minor,69,190.5,False,relief_supplies,True,SEG-0055,11.5,SDRF,122986,370810,618.7,high,2019-20
DSR-01848,SEG-0070,D-AS-02,AS,NH-36,bridge_damage,,2019-08-04T16:30:00,2019-09-01T19:54:00,675.4,full,major,78,348.1,False,vaccines,True,SEG-0006,48.9,NHIDCL,29262868,1160699,282.7,low,2019-20
DSR-01675,SEG-0033,D-AS-06,AS,NH-306,flood,,2019-08-05T23:15:00,2019-08-11T18:27:00,139.2,full,major,69,557.2,False,medicines,True,SEG-0030,87.3,NDRF,3256890,1303879,204.8,low,2019-20
DSR-00515,SEG-0049,D-SK-01,SK,NH-310,landslide,LS-00885,2019-08-06T18:30:00,2019-08-11T09:42:00,111.2,full,major,115,448.0,False,vaccines,True,SEG-0050,28.6,NDRF,15197309,1348207,318.1,high,2019-20
DSR-00620,SEG-0064,D-AR-03,AR,NH-13-W,landslide,LS-01077,2019-08-06T19:30:00,2019-08-09T06:42:00,59.2,full,moderate,17,110.2,False,lpg_cylinders,True,SEG-0063,79.0,BRO (Border Roads Organisation),2912928,117721,234.7,very_high,2019-20
DSR-00622,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-01079,2019-08-07T00:30:00,2019-08-07T22:06:00,21.6,full,moderate,108,418.2,False,lpg_cylinders,True,SEG-0015,105.8,SDRF,2226593,1644955,516.4,high,2019-20
DSR-01851,SEG-0066,D-AR-09,AR,NH-315,protest_blockade,,2019-08-07T16:30:00,2019-08-09T22:24:00,53.9,full,moderate,0,0.0,True,vaccines,True,SEG-0067,42.6,BRO (Border Roads Organisation),2402954,0,169.9,very_high,2019-20
DSR-00630,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01093,2019-08-08T13:00:00,2019-08-08T14:18:00,1.3,partial,minor,18,95.9,True,food_grains,True,SEG-0012,61.8,State PWD,55103,381613,238.4,very_high,2019-20
DSR-00561,SEG-0015,D-ML-02,ML,NH-6,landslide,LS-00962,2019-08-08T20:30:00,2019-08-09T19:54:00,23.4,full,moderate,31,264.8,True,construction_material,True,SEG-0014,85.5,SDRF,478290,850182,19.7,high,2019-20
DSR-00425,SEG-0009,D-AS-03,AS,NH-27,landslide,LS-00747,2019-08-08T23:15:00,2019-08-09T00:51:00,1.6,partial,moderate,10,37.9,False,agri_produce,True,SEG-0008,60.5,State PWD,190999,110117,29.7,low,2019-20
DSR-00436,SEG-0069,D-AS-07,AS,NH-27-DH,landslide,LS-00770,2019-08-09T19:45:00,2019-08-10T14:39:00,18.9,full,moderate,94,793.9,False,medicines,True,SEG-0033,84.7,SDRF,540802,2486194,520.7,high,2019-20
DSR-00602,SEG-0023,D-MN-05,MN,NH-2,landslide,LS-01044,2019-08-10T15:30:00,2019-08-11T01:12:00,9.7,partial,moderate,0,0.0,False,medicines,True,SEG-0022,37.5,BRO (Border Roads Organisation),801298,0,138.6,moderate,2019-20
DSR-00641,SEG-0064,D-AR-03,AR,NH-13-W,landslide,LS-01107,2019-08-11T07:00:00,2019-08-11T08:24:00,1.4,partial,minor,0,0.0,False,vaccines,True,SEG-0063,76.1,NDRF,53692,0,138.2,very_high,2019-20
DSR-01800,SEG-0004,D-AS-01,AS,NH-27,protest_blockade,,2019-08-11T16:00:00,2019-08-12T11:48:00,19.8,full,moderate,0,0.0,True,relief_supplies,True,SEG-0012,37.4,BRO (Border Roads Organisation),621709,0,167.2,low,2019-20
DSR-00595,SEG-0040,D-TR-03,TR,NH-8,landslide,LS-01031,2019-08-12T05:45:00,2019-08-12T08:33:00,2.8,partial,minor,50,201.1,True,agri_produce,True,SEG-0039,92.8,State PWD,353348,790208,372.2,moderate,2019-20
DSR-02181,SEG-0069,D-AS-07,AS,NH-27-DH,flood,,2019-08-12T16:30:00,2019-08-14T22:18:00,53.8,full,moderate,75,584.4,True,food_grains,True,SEG-0030,69.1,NHIDCL,689746,2339922,424.1,high,2019-20
DSR-00625,SEG-0050,D-SK-02,SK,NH-310,landslide,LS-01085,2019-08-12T20:30:00,2019-08-13T01:36:00,5.1,partial,minor,4,27.6,False,relief_supplies,True,SEG-0051,35.8,SDRF,567222,83572,121.9,very_high,2019-20
DSR-00413,SEG-0058,D-AR-01,AR,NH-13,landslide,LS-00721,2019-08-16T06:15:00,2019-08-16T08:15:00,2.0,partial,minor,19,77.5,False,construction_material,True,SEG-0057,80.8,NHIDCL,221403,170216,363.8,high,2019-20
DSR-00395,SEG-0034,D-MZ-04,MZ,NH-306,landslide,LS-00688,2019-08-17T00:15:00,2019-08-17T01:51:00,1.6,partial,minor,25,137.3,True,agri_produce,True,SEG-0037,133.4,State PWD,131566,291006,146.8,high,2019-20
DSR-00554,SEG-0052,D-SK-01,SK,NH-510,landslide,LS-00949,2019-08-17T06:15:00,2019-08-20T13:03:00,78.8,full,major,92,363.5,True,lpg_cylinders,True,SEG-0049,50.6,BRO (Border Roads Organisation),2139845,650564,24.2,very_high,2019-20
DSR-00574,SEG-0060,D-AR-06,AR,NH-13,landslide,LS-00983,2019-08-17T12:30:00,2019-08-17T13:30:00,1.0,partial,minor,31,186.7,True,medicines,True,SEG-0059,155.1,NHIDCL,68154,763761,120.3,very_high,2019-20
DSR-00499,SEG-0061,D-AR-06,AR,NH-13,landslide,LS-00860,2019-08-18T02:15:00,2019-08-18T03:15:00,1.0,partial,minor,71,359.4,False,construction_material,True,SEG-0065,71.7,BRO (Border Roads Organisation),23146,959442,107.6,high,2019-20
DSR-00389,SEG-0026,D-NL-04,NL,NH-29,landslide,LS-00674,2019-08-18T23:00:00,2019-08-19T07:48:00,8.8,partial,moderate,0,0.0,False,relief_supplies,True,SEG-0027,45.1,SDRF,282377,0,240.8,high,2019-20
DSR-00686,SEG-0055,D-SK-04,SK,NH-510,landslide,LS-01177,2019-08-18T23:30:00,2019-08-19T03:24:00,3.9,partial,minor,0,0.0,False,vaccines,True,SEG-0054,18.0,BRO (Border Roads Organisation),83850,0,297.1,very_high,2019-20
DSR-00507,SEG-0021,D-NL-02,NL,NH-2,landslide,LS-00872,2019-08-21T14:45:00,2019-08-21T21:21:00,6.6,partial,moderate,0,0.0,True,food_grains,True,SEG-0022,38.3,NDRF,257346,0,70.0,high,2019-20
DSR-00410,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-00715,2019-08-21T18:30:00,2019-08-21T19:30:00,1.0,partial,minor,0,0.0,False,fuel,True,SEG-0014,74.6,SDRF,85540,0,78.1,very_high,2019-20
DSR-00649,SEG-0025,D-NL-01,NL,NH-29,landslide,LS-01117,2019-09-02T12:30:00,2019-09-07T21:06:00,128.6,full,catastrophic,0,0.0,True,relief_supplies,True,SEG-0026,88.3,NDRF,11484356,0,319.8,high,2019-20
DSR-02134,SEG-0013,D-ML-01,ML,NH-6,bridge_damage,,2019-09-02T18:30:00,2019-10-08T23:12:00,868.7,full,catastrophic,0,0.0,True,relief_supplies,True,SEG-0012,69.2,BRO (Border Roads Organisation),34672360,0,86.5,very_high,2019-20
DSR-00495,SEG-0025,D-NL-01,NL,NH-29,landslide,LS-00856,2019-09-04T03:30:00,2019-09-04T04:30:00,1.0,partial,minor,14,49.0,False,construction_material,True,SEG-0021,115.1,BRO (Border Roads Organisation),47425,122986,94.4,high,2019-20
DSR-00412,SEG-0050,D-SK-02,SK,NH-310,landslide,LS-00720,2019-09-04T21:45:00,2019-09-06T15:15:00,41.5,full,major,119,483.2,False,fuel,True,SEG-0049,49.5,NHIDCL,5921254,1180415,416.2,very_high,2019-20
